web-scraper-order,web-scraper-start-url,links,links-href,title,author,rating,words,chapters,tags,tags-href,pages,pages-href
1670649039-5228,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Temptation of Obvious,https://archiveofourown.org/works/22472710,The Temptation of Obvious,Aspidities,Explicit,8265,1-Jan,Dream Sex,https://archiveofourown.org/tags/Dream%20Sex/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649039-5229,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Temptation of Obvious,https://archiveofourown.org/works/22472710,The Temptation of Obvious,Aspidities,Explicit,8265,1-Jan,Mating Cycles/In Heat,https://archiveofourown.org/tags/Mating%20Cycles*s*In%20Heat/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649049-5230,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,the hard way,https://archiveofourown.org/works/28694592,the hard way,dustyloves,Explicit,9189,1-Jan,Alpha/Beta/Omega Dynamics,https://archiveofourown.org/tags/Alpha*s*Beta*s*Omega%20Dynamics/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649049-5231,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,the hard way,https://archiveofourown.org/works/28694592,the hard way,dustyloves,Explicit,9189,1-Jan,Alternate Universe - Modern Setting,https://archiveofourown.org/tags/Alternate%20Universe%20-%20Modern%20Setting/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649049-5232,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,the hard way,https://archiveofourown.org/works/28694592,the hard way,dustyloves,Explicit,9189,1-Jan,Alternate Universe - College/University,https://archiveofourown.org/tags/Alternate%20Universe%20-%20College*s*University/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649049-5233,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,the hard way,https://archiveofourown.org/works/28694592,the hard way,dustyloves,Explicit,9189,1-Jan,Alpha Lán Zhàn | Lán Wàngjī,https://archiveofourown.org/tags/Alpha%20L%C3%A1n%20Zh%C3%A0n%20%7C%20L%C3%A1n%20W%C3%A0ngj%C4%AB/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649049-5234,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,the hard way,https://archiveofourown.org/works/28694592,the hard way,dustyloves,Explicit,9189,1-Jan,Omega Wèi Yīng | Wèi Wúxiàn,https://archiveofourown.org/tags/Omega%20W%C3%A8i%20Y%C4%ABng%20%7C%20W%C3%A8i%20W%C3%BAxi%C3%A0n/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649049-5235,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,the hard way,https://archiveofourown.org/works/28694592,the hard way,dustyloves,Explicit,9189,1-Jan,Alternate Universe - Gender Changes,https://archiveofourown.org/tags/Alternate%20Universe%20-%20Gender%20Changes/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649049-5236,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,the hard way,https://archiveofourown.org/works/28694592,the hard way,dustyloves,Explicit,9189,1-Jan,Cisswap,https://archiveofourown.org/tags/Cisswap/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649049-5237,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,the hard way,https://archiveofourown.org/works/28694592,the hard way,dustyloves,Explicit,9189,1-Jan,Plot What Plot/Porn Without Plot,https://archiveofourown.org/tags/Plot%20What%20Plot*s*Porn%20Without%20Plot/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649049-5238,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,the hard way,https://archiveofourown.org/works/28694592,the hard way,dustyloves,Explicit,9189,1-Jan,Dubious Consent,https://archiveofourown.org/tags/Dubious%20Consent/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649049-5240,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,the hard way,https://archiveofourown.org/works/28694592,the hard way,dustyloves,Explicit,9189,1-Jan,Mating Cycles/In Heat,https://archiveofourown.org/tags/Mating%20Cycles*s*In%20Heat/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649049-5241,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,the hard way,https://archiveofourown.org/works/28694592,the hard way,dustyloves,Explicit,9189,1-Jan,give alpha dykes the dick of their own that they deserve,https://archiveofourown.org/tags/give%20alpha%20dykes%20the%20dick%20of%20their%20own%20that%20they%20deserve/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5244,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Dom/sub Play,https://archiveofourown.org/tags/Dom*s*sub%20Play/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5245,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Sub Park Jimin (BTS),https://archiveofourown.org/tags/Sub%20Park%20Jimin%20(BTS)/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5246,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Dom Kim Taehyung | V,https://archiveofourown.org/tags/Dom%20Kim%20Taehyung%20%7C%20V/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5247,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Dom Jeon Jungkook,https://archiveofourown.org/tags/Dom%20Jeon%20Jungkook/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5248,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Puppy Play,https://archiveofourown.org/tags/Puppy%20Play/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5249,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Hypnosis,https://archiveofourown.org/tags/Hypnosis/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5250,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Behavioral Modification,https://archiveofourown.org/tags/Behavioral%20Modification/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5251,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,operant conditioning,https://archiveofourown.org/tags/operant%20conditioning/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5252,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Dumbification,https://archiveofourown.org/tags/Dumbification/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5253,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Humiliation,https://archiveofourown.org/tags/Humiliation/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5254,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Speech Removal,https://archiveofourown.org/tags/Speech%20Removal/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5255,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Covert Hypnosis,https://archiveofourown.org/tags/Covert%20Hypnosis/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5256,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Collars,https://archiveofourown.org/tags/Collars/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5257,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Muzzles,https://archiveofourown.org/tags/Muzzles/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5258,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Breeding Kink,https://archiveofourown.org/tags/Breeding%20Kink/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5259,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,pissing outside,https://archiveofourown.org/tags/pissing%20outside/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5260,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Chastity Device,https://archiveofourown.org/tags/Chastity%20Device/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5261,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Orgasm Delay/Denial,https://archiveofourown.org/tags/Orgasm%20Delay*s*Denial/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5262,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Double Penetration,https://archiveofourown.org/tags/Double%20Penetration/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5263,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Fucking Machines,https://archiveofourown.org/tags/Fucking%20Machines/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5264,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Leg Humping,https://archiveofourown.org/tags/Leg%20Humping/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5265,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Enthusiastic Consent,https://archiveofourown.org/tags/Enthusiastic%20Consent/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5266,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Master/Pet,https://archiveofourown.org/tags/Master*s*Pet/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5267,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,hand mitts,https://archiveofourown.org/tags/hand%20mitts/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5268,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Petplay Kennel,https://archiveofourown.org/tags/Petplay%20Kennel/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5269,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,Drooling,https://archiveofourown.org/tags/Drooling/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5270,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,like lots and lots of drooling he thinks he's a dog,https://archiveofourown.org/tags/like%20lots%20and%20lots%20of%20drooling%20he%20thinks%20he's%20a%20dog/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649059-5271,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"sit, stay",https://archiveofourown.org/works/32441035,sit stay,tendershipping,Explicit,25528,1-Jan,no beta reader we die like men,https://archiveofourown.org/tags/no%20beta%20reader%20we%20die%20like%20men/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5272,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,Alpha/Beta/Omega Dynamics,https://archiveofourown.org/tags/Alpha*s*Beta*s*Omega%20Dynamics/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5273,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,Mpreg,https://archiveofourown.org/tags/Mpreg/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5274,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,Mating Cycles/In Heat,https://archiveofourown.org/tags/Mating%20Cycles*s*In%20Heat/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5275,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,they have a kid together,https://archiveofourown.org/tags/they%20have%20a%20kid%20together/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5276,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,Alpha Yoongi,https://archiveofourown.org/tags/Alpha%20Yoongi/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5277,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,mob boss yoongi,https://archiveofourown.org/tags/mob%20boss%20yoongi/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5278,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,Omega Jimin,https://archiveofourown.org/tags/Omega%20Jimin/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5279,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,Teacher Jimin,https://archiveofourown.org/tags/Teacher%20Jimin/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5280,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,Scent Marking,https://archiveofourown.org/tags/Scent%20Marking/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5281,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,Sex,https://archiveofourown.org/tags/Sex/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5282,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,Fluff,https://archiveofourown.org/tags/Fluff/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5283,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,Top Yoongi,https://archiveofourown.org/tags/Top%20Yoongi/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5284,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,Bottom Jimin,https://archiveofourown.org/tags/Bottom%20Jimin/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670649069-5285,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Let Me Go, Take You Back",https://archiveofourown.org/works/13988235,Let Me Go/Take You Back,kairismatic,Mature,7723,1-Jan,Light Angst,https://archiveofourown.org/tags/Light%20Angst/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
